,WT_flux,HP_flux,diff,rxn_id,rxn
644,0.03367854092035984,0.03447190557727036,0.0007933646569105238,BIOMASS_SCO,0.004309 10fthf_c + 0.019494 15dap_c + 0.011698 2fe2s_c + 0.005849 4fe4s_c + 0.004431 5mthf_c + 0.001286 adocbl_c + 0.60978 ala__L_c + 0.005085 amet_c + 0.10195 arg__L_c + 0.18343 asn__L_c + 0.18599 asp__L_c + 75.81045 atp_c + 0.001282 bmocogdp_c + 0.008349 btn_c + 0.004952 ca2_c + 0.004952 cl_c + 9.8e-05 clpn140_c + 6.1e-05 clpn150_c + 0.001116 clpn160_c + 0.000287 clpn161_c + 0.001055 clpnai150_c + 0.00097 clpnai170_c + 0.000213 clpni140_c + 0.00061 clpni150_c + 0.001238 clpni160_c + 0.000451 clpni170_c + 0.00266 coa_c + 2.4e-05 cobalt2_c + 0.13226 ctp_c + 0.000674 cu2_c + 0.08069 cys__L_c + 0.016297 datp_c + 0.042326 dctp_c + 0.016297 dgtp_c + 0.042326 dttp_c + 0.002592 fad_c + 0.006388 fe2_c + 0.007428 fe3_c + 0.1418 gln__L_c + 0.25085 glu__L_c + 0.55317 gly_c + 0.154187 glycogen_c + 0.003536 gtca1_c + 0.003536 gtca2_c + 0.003536 gtca3_c + 0.10035 gtp_c + 71.62443 h2o_c + 0.002387 hemeA_c + 0.002427 hemeO_c + 0.07991 his__L_c + 0.24831 ile__L_c + 0.18569 k_c + 0.13981 leu__L_c + 0.010787 lipopb_c + 0.0708 lys__L_c + 0.12059 met__L_c + 0.008253 mg2_c + 0.00446 mlthf_c + 0.000658 mn2_c + 7e-06 mobd_c + 0.00235 mocogdp_c + 0.00258 mql9_c + 0.004185 msh_c + 0.02984 murein4p4p_c + 0.030136 murein4px4p_c + 0.003066 nad_c + 0.003062 nadh_c + 0.002744 nadp_c + 0.00274 nadph_c + 0.012379 nh4_c + 0.000307 ni2_c + 6.8e-05 pa140_c + 4.2e-05 pa150_c + 0.000778 pa160_c + 0.0002 pa161_c + 0.000735 paai150_c + 0.000676 paai170_c + 0.000149 pai140_c + 0.000425 pai150_c + 0.000863 pai160_c + 0.000314 pai170_c + 0.000349 pe140_c + 0.000218 pe150_c + 0.003997 pe160_c + 0.001026 pe161_c + 0.003778 peai150_c + 0.003472 peai170_c + 0.000764 pei140_c + 0.002184 pei150_c + 0.004433 pei160_c + 0.001616 pei170_c + 0.13521 phe__L_c + 0.003306 pheme_c + 2.7e-05 pi140_c + 1.7e-05 pi150_c + 0.00031 pi160_c + 8e-05 pi161_c + 0.000293 piai150_c + 0.000269 piai170_c + 5.9e-05 pii140_c + 0.000169 pii150_c + 0.000344 pii160_c + 0.000125 pii170_c + 0.37332 pro__L_c + 0.022527 ptrc_c + 0.008287 pydx5p_c + 0.005397 ribflv_c + 0.21339 ser__L_c + 0.002236 sheme_c + 0.004126 so4_c + 0.013699 spmd_c + 0.009842 sprm_c + 0.000364 tag140_c + 0.000227 tag150_c + 0.00416 tag160_c + 0.001068 tag161_c + 0.003933 tagai150_c + 0.003614 tagai170_c + 0.000796 tagi140_c + 0.002273 tagi150_c + 0.004614 tagi160_c + 0.001682 tagi170_c + 0.004581 thf_c + 0.00481 thmpp_c + 0.26691 thr__L_c + 0.087643 tre_c + 0.03275 trp__L_c + 0.06539 tyr__L_c + 0.083227 uacgam_c + 0.002198 udcpdp_c + 0.166453 udpgal_c + 0.17554 utp_c + 0.22152 val__L_c + 0.000324 zn2_c --> 75.7 adp_c + 76.585527 h_c + 75.7 pi_c + 0.635847 ppi_c + 0.24968 udp_c
645,0.0,0.0,0.0,DM_2hymeph_c,2hymeph_c --> 
646,0.0001619937818269308,0.00016580986582667045,3.8160839997396375e-06,DM_4crsol_c,4crsol_c --> 
647,0.0017166962663335017,0.0017571364429902019,4.044017665670021e-05,DM_5drib_c,5drib_c --> 
648,0.0,0.0,0.0,DM_aacald_c,aacald_c --> 
649,0.0,0.0,0.0,DM_aconm_c,aconm_c --> 
650,0.0,0.0,0.0,DM_ACT_c,act_c --> 
651,0.00028118213814408427,0.00028780593966463026,6.623801520545987e-06,DM_amob_c,amob_c --> 
652,4.331060362358275e-05,4.4330870572369684e-05,1.0202669487869353e-06,DM_dalua_c,dalua_c --> 
653,0.0,0.0,0.0,DM_ectoine__L_c,ectoine_c --> 
654,0.0,0.0,0.0,DM_germicidinA_c,germicidinA_c --> 
655,0.0,0.0,0.0,DM_germicidinB_c,germicidinB_c --> 
656,0.0,0.0,0.0,DM_germicidinC_c,germicidinC_c --> 
657,0.0,0.0,0.0,DM_germicidinD_c,germicidinD_c --> 
658,0.0,0.0,0.0,DM_msh_c,msh_c --> 
659,0.0,0.0,0.0,DM_RED_c,red_c --> 
660,0.0,0.0,0.0,EX_14glucan_e,14glucan_e --> 
661,0.0,0.0,0.0,EX_15dap_e,15dap_e --> 
662,0.0,0.0,0.0,EX_1Dgali_e,1Dgali_e --> 
663,0.0,0.0,0.0,EX_23camp_e,23camp_e --> 
664,0.0,0.0,0.0,EX_23ccmp_e,23ccmp_e --> 
665,0.0,0.0,0.0,EX_23cgmp_e,23cgmp_e --> 
666,0.0,0.0,0.0,EX_23cump_e,23cump_e --> 
667,0.0,0.0,0.0,EX_26dap__M_e,26dap__M_e --> 
668,0.0,0.0,0.0,EX_2ddglcn_e,2ddglcn_e --> 
669,0.0,0.0,0.0,EX_3amp_e,3amp_e --> 
670,0.0,0.0,0.0,EX_3cmp_e,3cmp_e --> 
671,0.0,0.0,0.0,EX_3gmp_e,3gmp_e --> 
672,0.0,0.0,0.0,EX_3ump_e,3ump_e --> 
673,0.0,0.0,0.0,EX_4abut_e,4abut_e --> 
674,0.0,0.0,0.0,EX_5dglcn_e,5dglcn_e --> 
675,0.0011242907315443724,0.0011507756238860163,2.648489234164395e-05,EX_5mtr_e,5mtr_e --> 
676,0.0,0.0,0.0,EX_abt__D_e,abt__D_e --> 
677,0.0,0.0,0.0,EX_ac_e,ac_e --> 
678,0.0,0.0,0.0,EX_acald_e,acald_e --> 
679,0.0,0.0,0.0,EX_acgam_e,acgam_e --> 
680,0.0,0.0,0.0,EX_acser_e,acser_e --> 
681,0.0,0.0,0.0,EX_ade_e,ade_e --> 
682,0.0,0.0,0.0,EX_adn_e,adn_e --> 
683,0.0,0.0,0.0,EX_agm_e,agm_e --> 
684,0.0,0.0,0.0,EX_akg_e,akg_e --> 
685,0.0,0.0,0.0,EX_alaala_e,alaala_e --> 
686,0.0,0.0,0.0,EX_ala_B_e,ala_B_e --> 
687,0.0,0.0,0.0,EX_ala__D_e,ala__D_e --> 
688,0.0,0.0,0.0,EX_ala__L_e,ala__L_e --> 
689,0.0,0.0,0.0,EX_alltn_e,alltn_e --> 
690,0.0,0.0,0.0,EX_amp_e,amp_e --> 
691,0.0,0.0,0.0,EX_arab__L_e,arab__L_e --> 
692,0.0,0.0,0.0,EX_arg__L_e,arg__L_e --> 
693,0.0,0.0,0.0,EX_asn__L_e,asn__L_e --> 
694,0.0,0.0,0.0,EX_aso3_e,aso3_e --> 
695,0.0,0.0,0.0,EX_asp__L_e,asp__L_e --> 
696,0.0,0.0,0.0,EX_bhb_e,bhb_e --> 
697,0.0,0.0,0.0,EX_btn_e,btn_e --> 
698,-0.0001667761346376219,-0.00017070487641864283,-3.928741781020933e-06,EX_ca2_e,ca2_e <=> 
699,0.0,0.0,0.0,EX_cbi_e,cbi_e --> 
700,0.0,0.0,0.0,EX_cbl1_e,cbl1_e --> 
701,0.0,0.0,0.0,EX_cd2_e,cd2_e --> 
702,0.0,0.0,0.0,EX_CDA_e,cda_e --> 
703,0.0,0.0,0.0,EX_cellb_e,cellb_e --> 
704,0.0,0.0,0.0,EX_chol_e,chol_e --> 
705,0.0,0.0,0.0,EX_chtbs_e,chtbs_e --> 
706,0.0,0.0,0.0,EX_cit_e,cit_e --> 
707,-0.0001667761346376219,-0.00017070487641864283,-3.928741781020933e-06,EX_cl_e,cl_e <=> 
708,0.0,0.0,0.0,EX_cmp_e,cmp_e --> 
709,0.8963826129555109,0.9475255095828861,0.051142896627375145,EX_co2_e,co2_e <=> 
710,-4.4118888605671386e-05,-4.5158196306224176e-05,-1.0393077005527897e-06,EX_cobalt2_e,cobalt2_e <=> 
711,0.0,0.0,0.0,EX_coelichelin_e,coelichelin_e --> 
712,0.0,0.0,0.0,EX_csn_e,csn_e --> 
713,0.0,0.0,0.0,EX_cu_e,cu_e --> 
714,-2.269933658032252e-05,-2.3234064359080248e-05,-5.347277787577285e-07,EX_cu2_e,cu2_e <=> 
715,0.0,0.0,0.0,EX_cys__L_e,cys__L_e --> 
716,0.0,0.0,0.0,EX_cytd_e,cytd_e --> 
717,0.0,0.0,0.0,EX_dad_2_e,dad_2_e --> 
718,0.0,0.0,0.0,EX_damp_e,damp_e --> 
719,0.0,0.0,0.0,EX_dcmp_e,dcmp_e --> 
720,0.0,0.0,0.0,EX_dcyt_e,dcyt_e --> 
721,0.0,0.0,0.0,EX_desferrioxamB_e,feroxB_e --> 
722,0.0,0.0,0.0,EX_desferrioxamE_e,feroxE_e --> 
723,0.0,0.0,0.0,EX_dgmp_e,dgmp_e --> 
724,0.0,0.0,0.0,EX_dgsn_e,dgsn_e --> 
725,0.0,0.0,0.0,EX_dha_e,dha_e --> 
726,0.0,0.0,0.0,EX_dimp_e,dimp_e --> 
727,0.0,0.0,0.0,EX_din_e,din_e --> 
728,0.0,0.0,0.0,EX_drib_e,drib_e --> 
729,0.0,0.0,0.0,EX_dtmp_e,dtmp_e --> 
730,0.0,0.0,0.0,EX_dump_e,dump_e --> 
731,0.0,0.0,0.0,EX_duri_e,duri_e --> 
732,0.0,0.0,0.0,EX_epm_e,epm_e --> 
733,0.0,0.0,0.0,EX_etha_e,etha_e --> 
734,0.0,0.0,0.0,EX_etoh_e,etoh_e --> 
735,0.0,0.0,0.0,EX_fald_e,fald_e --> 
736,-0.0021397997759159825,-0.0021902069927574497,-5.0407216841467234e-05,EX_fe2_e,fe2_e <=> 
737,-0.00025016420195643284,-0.0002560573146279642,-5.893112671531372e-06,EX_fe3_e,fe3_e <=> 
738,0.0,0.0,0.0,EX_ferricoelichelin_e,fcoelchl_e --> 
739,0.0,0.0,0.0,EX_feroxB_e,feroxBfe_e --> 
740,0.0,0.0,0.0,EX_feroxE_e,feroxEfe_e --> 
741,0.0,0.0,0.0,EX_for_e,for_e --> 
742,0.0,0.0,0.0,EX_fru_e,fru_e --> 
743,0.0,0.0,0.0,EX_fum_e,fum_e --> 
744,0.0,0.0,0.0,EX_g3pc_e,g3pc_e --> 
745,0.0,0.0,0.0,EX_g3pe_e,g3pe_e --> 
746,0.0,0.0,0.0,EX_g3pg_e,g3pg_e --> 
747,0.0,0.0,0.0,EX_g3pi_e,g3pi_e --> 
748,0.0,0.0,0.0,EX_g3ps_e,g3ps_e --> 
749,0.0,0.0,0.0,EX_gACT_e,gact_e --> 
750,0.0,0.0,0.0,EX_gal_e,gal_e --> 
751,0.0,0.0,0.0,EX_galctn__D_e,galctn__D_e --> 
752,0.0,0.0,0.0,EX_ggl_e,ggl_e --> 
753,0.0,0.0,0.0,EX_glc__D_e,glc__D_e --> 
754,0.0,0.0,0.0,EX_glcn_e,glcn_e --> 
755,0.0,0.0,0.0,EX_glcr_e,glcr_e --> 
756,0.0,0.0,0.0,EX_gln__L_e,gln__L_e --> 
757,0.0,0.0,0.0,EX_glu__L_e,glu__L_e --> 
758,0.0,0.0,0.0,EX_gly_e,gly_e --> 
759,0.0,0.0,0.0,EX_glyald_e,glyald_e --> 
760,0.0,0.0,0.0,EX_glyb_e,glyb_e --> 
761,-0.8,-1.0,-0.19999999999999996,EX_glyc_e,glyc_e <=> 
762,0.0,0.0,0.0,EX_glyc3p_e,glyc3p_e --> 
763,0.0,0.0,0.0,EX_glyclt_e,glyclt_e --> 
764,0.0,0.0,0.0,EX_glyc__R_e,glyc__R_e --> 
765,0.0,0.0,0.0,EX_gmp_e,gmp_e --> 
766,0.0,0.0,0.0,EX_gsn_e,gsn_e --> 
767,0.0,0.0,0.0,EX_gua_e,gua_e --> 
768,0.30343741264508894,0.39243766428097693,0.08900025163588798,EX_h_e,h_e <=> 
769,2.632086647831992,3.3175092625923854,0.6854226147603932,EX_h2o_e,h2o_e <=> 
770,0.0,0.0,0.0,EX_h2o2_e,h2o2_e --> 
771,0.0,0.0,0.0,EX_h2s_e,h2s_e --> 
772,0.0,0.0,0.0,EX_his__L_e,his__L_e --> 
773,0.0,0.0,0.0,EX_hom__L_e,hom__L_e --> 
774,0.0,0.0,0.0,EX_idon__L_e,idon__L_e --> 
775,0.0,0.0,0.0,EX_ile__L_e,ile__L_e --> 
776,0.0,0.0,0.0,EX_imp_e,imp_e --> 
777,0.0,0.0,0.0,EX_indole_e,indole_e --> 
778,0.0,0.0,0.0,EX_inost_e,inost_e --> 
779,0.0,0.0,0.0,EX_ins_e,ins_e --> 
780,-0.006253768263501618,-0.006401088146643333,-0.00014731988314171506,EX_k_e,k_e <=> 
781,0.0,0.0,0.0,EX_lac__D_e,lac__D_e --> 
782,0.0,0.0,0.0,EX_lac__L_e,lac__L_e --> 
783,0.0,0.0,0.0,EX_LalaDglu_e,LalaDglu_e --> 
784,0.0,0.0,0.0,EX_lcts_e,lcts_e --> 
785,0.0,0.0,0.0,EX_leu__L_e,leu__L_e --> 
786,0.0,0.0,0.0,EX_lipoate_e,lipoate_e --> 
787,0.0,0.0,0.0,EX_lys__L_e,lys__L_e --> 
788,0.0,0.0,0.0,EX_lyx__L_e,lyx__L_e --> 
789,0.0,0.0,0.0,EX_mal__L_e,mal__L_e --> 
790,0.0,0.0,0.0,EX_malt_e,malt_e --> 
791,0.0,0.0,0.0,EX_malthp_e,malthp_e --> 
792,0.0,0.0,0.0,EX_malthx_e,malthx_e --> 
793,0.0,0.0,0.0,EX_maltpt_e,maltpt_e --> 
794,0.0,0.0,0.0,EX_malttr_e,malttr_e --> 
795,0.0,0.0,0.0,EX_maltttr_e,maltttr_e --> 
796,0.0,0.0,0.0,EX_man_e,man_e --> 
797,0.0,0.0,0.0,EX_melib_e,melib_e --> 
798,0.0,0.0,0.0,EX_melt_e,melt_e --> 
799,0.0,0.0,0.0,EX_meoh_e,meoh_e --> 
800,0.0,0.0,0.0,EX_met__L_e,met__L_e --> 
801,-0.0002779489982157297,-0.0002844966367292123,-6.547638513482569e-06,EX_mg2_e,mg2_e <=> 
802,-2.216047992559677e-05,-2.2682513869843894e-05,-5.22033944247125e-07,EX_mn2_e,mn2_e <=> 
803,0.0,0.0,0.0,EX_mnl_e,mnl_e --> 
804,-0.00012255621040918943,-0.00012544326439568683,-2.8870539864974027e-06,EX_mobd_e,mobd_e <=> 
805,0.0,0.0,0.0,EX_n2o_e,n2o_e --> 
806,0.0,0.0,0.0,EX_na1_e,na1_e <=> 
807,0.0,0.0,0.0,EX_nac_e,nac_e --> 
808,-0.34883928358901967,-0.5043908125903923,-0.15555152900137265,EX_nh4_e,nh4_e <=> 
809,-1.033931206255047e-05,-1.0582875012222e-05,-2.4356294967152925e-07,EX_ni2_e,ni2_e <=> 
810,0.0,0.0,0.0,EX_nmn_e,nmn_e --> 
811,0.0,0.0,0.0,EX_no_e,no_e --> 
812,0.0,0.0,0.0,EX_no2_e,no2_e --> 
813,0.0,0.0,0.0,EX_no3_e,no3_e --> 
814,-1.2476357970986531,-1.357448385250495,-0.10981258815184192,EX_o2_e,o2_e <=> 
815,0.0,0.0,0.0,EX_orn_e,orn_e --> 
816,0.0,0.0,0.0,EX_orot_e,orot_e --> 
817,0.0,0.0,0.0,EX_pacald_e,pacald_e --> 
818,0.0,0.0,0.0,EX_phe__L_e,phe__L_e --> 
819,-0.05522787160131238,-0.11903417682913199,-0.0638063052278196,EX_pi_e,pi_e <=> 
820,0.0,0.0,0.0,EX_pnto__R_e,pnto__R_e --> 
821,0.0,0.0,0.0,EX_ppa_e,ppa_e --> 
822,0.0,0.0,0.0,EX_pro__L_e,pro__L_e --> 
823,0.0,0.0,0.0,EX_ptrc_e,ptrc_e --> 
824,0.0,0.0,0.0,EX_pydam_e,pydam_e --> 
825,0.0,0.0,0.0,EX_pydx_e,pydx_e --> 
826,0.0,0.0,0.0,EX_pydxn_e,pydxn_e --> 
827,0.0,0.0,0.0,EX_pyr_e,pyr_e --> 
828,0.0,0.0,0.0,EX_raffin_e,raffin_e --> 
829,0.0,0.0,0.0,EX_rib__D_e,rib__D_e --> 
830,0.0,0.0,0.0,EX_rmn_e,rmn_e --> 
831,0.0,0.0,0.0,EX_salcn_e,salcn_e --> 
832,0.0,0.0,0.0,EX_sbt__D_e,sbt__D_e --> 
833,0.0,0.0,0.0,EX_ser__L_e,ser__L_e --> 
834,0.0,0.0,0.0,EX_skm_e,skm_e --> 
835,-0.018801667987853415,-0.04007967962429266,-0.021278011636439245,EX_so4_e,so4_e <=> 
836,0.0,0.0,0.0,EX_spmd_e,spmd_e --> 
837,0.0,0.0,0.0,EX_succ_e,succ_e --> 
838,0.0,0.0,0.0,EX_tartr__D_e,tartr__D_e --> 
839,0.0,0.0,0.0,EX_taur_e,taur_e --> 
840,0.0,0.0,0.0,EX_thm_e,thm_e --> 
841,0.0,0.0,0.0,EX_thr__L_e,thr__L_e --> 
842,0.0,0.0,0.0,EX_thym_e,thym_e --> 
843,0.0,0.0,0.0,EX_thymd_e,thymd_e --> 
844,0.0,0.0,0.0,EX_tre_e,tre_e --> 
845,0.0,0.0,0.0,EX_trp__L_e,trp__L_e --> 
846,0.0,0.0,0.0,EX_tungs_e,tungs_e <=> 
847,0.0,0.0,0.0,EX_tyr__L_e,tyr__L_e --> 
848,0.0,0.0,0.0,EX_ump_e,ump_e --> 
849,0.0,0.0,0.0,EX_ura_e,ura_e --> 
850,0.0,0.0,0.0,EX_urea_e,urea_e --> 
851,0.0,0.0,0.0,EX_uri_e,uri_e --> 
852,0.0,0.0,0.0,EX_val__L_e,val__L_e --> 
853,0.0,0.0,0.0,EX_vanlt_e,vanlt_e --> 
854,0.0,0.0,0.0,EX_xan_e,xan_e --> 
855,0.0,0.0,0.0,EX_xmp_e,xmp_e --> 
856,0.0,0.0,0.0,EX_xtsn_e,xtsn_e --> 
857,0.0,0.0,0.0,EX_xyl__D_e,xyl__D_e --> 
858,0.0,0.0,0.0,EX_xylt_e,xylt_e --> 
859,-1.0911847258196587e-05,-1.1168897407035597e-05,-2.570501488390095e-07,EX_zn2_e,zn2_e <=> 
860,0.0,0.0,0.0,FTHFD,10fthf_c + h2o_c --> for_c + h_c + thf_c
861,0.0007608319179318507,0.0007787548188961143,1.7922900964263667e-05,GCALDD,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c
862,0.007695238692463538,0.030943948681529658,0.02324870998906612,GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c
863,0.038004481076609406,0.08056995411590935,0.042565473039299945,MTHFC,h2o_c + methf_c <=> 10fthf_c + h_c
864,0.038004481076609406,0.08056995411590935,0.042565473039299945,MTHFD,mlthf_c + nadp_c <=> methf_c + nadph_c
865,0.00815242115237592,0.0,-0.00815242115237592,MTHFR2,2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c
866,0.0,0.0,0.0,THFAT,h2o_c + methf_c --> 5fthf_c + h_c
867,0.0,0.0,0.0,GLUDC,glu__L_c + h_c --> 4abut_c + co2_c
868,0.0,0.0,0.0,GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c
869,0.2674525682128158,0.4039723247530237,0.13651975654020787,GLUDyi,akg_c + h_c + nadph_c + nh4_c --> glu__L_c + h2o_c + nadp_c
870,0.0,0.0,0.0,GLUN,gln__L_c + h2o_c --> glu__L_c + nh4_c
871,0.07850120892775518,0.12202066250539254,0.043519453577637354,GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
872,0.0,0.0,0.0,GLUSx,akg_c + gln__L_c + h_c + nadh_c --> 2.0 glu__L_c + nad_c
873,0.0,0.0,0.0,ACPPAT120,ddcaACP_c + h_c + pi_c --> ACP_c + ddcap_c
874,3.381325508404128e-05,3.4609793199579444e-05,7.965381155381626e-07,ACPPAT140,h_c + myrsACP_c + pi_c --> ACP_c + ttdcap_c
875,0.0,0.0,0.0,ACPPAT141,h_c + pi_c + tdeACP_c --> ACP_c + ttdceap_c
876,2.108276661614526e-05,2.1579412891371248e-05,4.966462752259891e-07,ACPPAT150,h_c + pi_c + ptdcaACP_c --> ACP_c + ptdcap_c
877,0.0003865286141429699,0.000395634060310332,9.105446167362091e-06,ACPPAT160,h_c + palmACP_c + pi_c --> ACP_c + hdcap_c
878,9.92843386332208e-05,0.00010162317764179303,2.3388390085722296e-06,ACPPAT161,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c
879,0.0,0.0,0.0,ACPPAT170,h_c + hepdcaACP_c + pi_c --> ACP_c + hepdcap_c
880,0.0,0.0,0.0,ACPPAT180,h_c + ocdcaACP_c + pi_c --> ACP_c + ocdcap_c
881,0.0,0.0,0.0,ACPPAT181,h_c + octeACP_c + pi_c --> ACP_c + ocdceap_c
882,0.0003653784904449839,0.00037398570360780615,8.60721316282224e-06,ACPPATai150,aiC15ACP_c + h_c + pi_c --> ACP_c + aiC15p_c
883,0.00033580873151690797,0.00034371937051096276,7.910638994054796e-06,ACPPATai170,aiC17ACP_c + h_c + pi_c --> ACP_c + aiC17p_c
884,7.389071877926949e-05,7.563136083653118e-05,1.7406420572616937e-06,ACPPATi140,h_c + iC14ACP_c + pi_c --> ACP_c + iC14p_c
885,0.00021119813011157652,0.00021617331987506242,4.975189763485903e-06,ACPPATi150,h_c + iC15ACP_c + pi_c --> ACP_c + iC15p_c
886,0.0004287278259161807,0.0004388273579986517,1.0099532082470978e-05,ACPPATi160,h_c + iC16ACP_c + pi_c --> ACP_c + iC16p_c
887,0.0001562347513295493,0.00015991516997295723,3.6804186434079365e-06,ACPPATi170,h_c + iC17ACP_c + pi_c --> ACP_c + iC17p_c
888,0.0,0.0,0.0,ACPPATi180,h_c + iC18ACP_c + pi_c --> ACP_c + iC18p_c
889,0.0,0.0,0.0,AGPAT120,1ddecg3p_c + ddcaACP_c --> ACP_c + pa120_c
890,3.381325508404128e-05,3.4609793199579444e-05,7.965381155381626e-07,AGPAT140,1tdecg3p_c + myrsACP_c --> ACP_c + pa140_c
891,0.0,0.0,0.0,AGPAT141,1tdec7eg3p_c + tdeACP_c --> ACP_c + pa141_c
892,2.108276661614526e-05,2.1579412891371248e-05,4.966462752259891e-07,AGPAT150,1ptdecg3p_c + ptdcaACP_c --> ACP_c + pa150_c
893,0.0003865286141429699,0.000395634060310332,9.105446167362091e-06,AGPAT160,1hdecg3p_c + palmACP_c --> ACP_c + pa160_c
894,9.92843386332208e-05,0.00010162317764179303,2.3388390085722296e-06,AGPAT161,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c
895,0.0,0.0,0.0,AGPAT170,1hepdecg3p_c + hepdcaACP_c --> ACP_c + pa170_c
896,0.0,0.0,0.0,AGPAT180,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c
897,0.0,0.0,0.0,AGPAT181,1odec11eg3p_c + octeACP_c --> ACP_c + pa181_c
898,0.0003653784904449839,0.00037398570360780615,8.60721316282224e-06,AGPATai150,1aiC15g3p_c + aiC15ACP_c --> ACP_c + paai150_c
899,0.00033580873151690797,0.00034371937051096276,7.910638994054796e-06,AGPATai170,1aiC17g3p_c + aiC17ACP_c --> ACP_c + paai170_c
900,7.389071877926949e-05,7.563136083653118e-05,1.7406420572616937e-06,AGPATi140,1iC14g3p_c + iC14ACP_c --> ACP_c + pai140_c
901,0.00021119813011157652,0.00021617331987506242,4.975189763485903e-06,AGPATi150,1iC15g3p_c + iC15ACP_c --> ACP_c + pai150_c
902,0.0004287278259161807,0.0004388273579986517,1.0099532082470978e-05,AGPATi160,1iC16g3p_c + iC16ACP_c --> ACP_c + pai160_c
903,0.0001562347513295493,0.00015991516997295723,3.6804186434079365e-06,AGPATi170,1iC17g3p_c + iC17ACP_c --> ACP_c + pai170_c
904,0.0,0.0,0.0,AGPATi180,1iC18g3p_c + iC18ACP_c --> ACP_c + pai180_c
905,0.0,0.0,0.0,APG3PAT120,ddcap_c + glyc3p_c --> 1ddecg3p_c + h_c + pi_c
906,3.381325508404128e-05,3.4609793199579444e-05,7.965381155381626e-07,APG3PAT140,glyc3p_c + ttdcap_c --> 1tdecg3p_c + h_c + pi_c
907,0.0,0.0,0.0,APG3PAT141,glyc3p_c + ttdceap_c --> 1tdec7eg3p_c + h_c + pi_c
908,2.108276661614526e-05,2.1579412891371248e-05,4.966462752259891e-07,APG3PAT150,glyc3p_c + ptdcap_c --> 1ptdecg3p_c + h_c + pi_c
909,0.0003865286141429699,0.000395634060310332,9.105446167362091e-06,APG3PAT160,glyc3p_c + hdcap_c --> 1hdecg3p_c + h_c + pi_c
910,9.92843386332208e-05,0.00010162317764179303,2.3388390085722296e-06,APG3PAT161,glyc3p_c + hdceap_c --> 1hdec9eg3p_c + h_c + pi_c
911,0.0,0.0,0.0,APG3PAT170,glyc3p_c + hepdcap_c --> 1hepdecg3p_c + h_c + pi_c
912,0.0,0.0,0.0,APG3PAT180,glyc3p_c + ocdcap_c --> 1odecg3p_c + h_c + pi_c
913,0.0,0.0,0.0,APG3PAT181,glyc3p_c + ocdceap_c --> 1odec11eg3p_c + h_c + pi_c
914,0.0003653784904449839,0.00037398570360780615,8.60721316282224e-06,APG3PATai150,aiC15p_c + glyc3p_c --> 1aiC15g3p_c + h_c + pi_c
915,0.00033580873151690797,0.00034371937051096276,7.910638994054796e-06,APG3PATai170,aiC17p_c + glyc3p_c --> 1aiC17g3p_c + h_c + pi_c
916,7.389071877926949e-05,7.563136083653118e-05,1.7406420572616937e-06,APG3PATi140,glyc3p_c + iC14p_c --> 1iC14g3p_c + h_c + pi_c
917,0.00021119813011157652,0.00021617331987506242,4.975189763485903e-06,APG3PATi150,glyc3p_c + iC15p_c --> 1iC15g3p_c + h_c + pi_c
918,0.0004287278259161807,0.0004388273579986517,1.0099532082470978e-05,APG3PATi160,glyc3p_c + iC16p_c --> 1iC16g3p_c + h_c + pi_c
919,0.0001562347513295493,0.00015991516997295723,3.6804186434079365e-06,APG3PATi170,glyc3p_c + iC17p_c --> 1iC17g3p_c + h_c + pi_c
920,0.0,0.0,0.0,APG3PATi180,glyc3p_c + iC18p_c --> 1iC18g3p_c + h_c + pi_c
921,0.0,0.0,0.0,APH120,ddcap_c + h2o_c --> ddca_c + 2.0 h_c + pi_c
922,0.0,0.0,0.0,APH140,h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c
923,0.0,0.0,0.0,APH141,h2o_c + ttdceap_c --> 2.0 h_c + pi_c + ttdcea_c
924,0.0,0.0,0.0,APH150,h2o_c + ptdcap_c --> 2.0 h_c + pi_c + ptdca_c
925,0.0,0.0,0.0,APH160,h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c
926,0.0,0.0,0.0,APH161,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c
927,0.0,0.0,0.0,APH170,h2o_c + hepdcap_c --> 2.0 h_c + hepdca_c + pi_c
928,0.0,0.0,0.0,APH180,h2o_c + ocdcap_c --> 2.0 h_c + ocdca_c + pi_c
929,0.0,0.0,0.0,APH181,h2o_c + ocdceap_c --> 2.0 h_c + ocdcea_c + pi_c
930,0.0,0.0,0.0,APHai150,aiC15p_c + h2o_c --> aiC15_c + 2.0 h_c + pi_c
931,0.0,0.0,0.0,APHai170,aiC17p_c + h2o_c --> aiC17_c + 2.0 h_c + pi_c
